index;id;Gender;Customer Type;Age;Type of Travel;Class;Flight Distance;Inflight wifi service;Departure/Arrival time convenient;Ease of Online booking;Gate location;Food and drink;Online boarding;Seat comfort;Inflight entertainment;On-board service;Leg room service;Baggage handling;Checkin service;Inflight service;Cleanliness;Departure Delay in Minutes;Arrival Delay in Minutes;satisfaction
14448;28271;Male;Loyal Customer;20;Business travel;Business;2402;1;1;1;1;4;4;4;4;3;4;1;4;4;4;0;0.0;satisfied
14449;19469;Male;disloyal Customer;20;Business travel;Eco;177;2;5;2;2;3;2;3;3;2;1;4;5;1;3;0;0.0;neutral or dissatisfied
14450;105343;Male;disloyal Customer;21;Business travel;Eco;409;2;1;2;4;5;2;5;5;4;5;3;1;3;5;0;0.0;neutral or dissatisfied
14451;128191;Female;Loyal Customer;37;Personal Travel;Eco Plus;1849;2;4;2;3;2;2;2;2;4;1;1;4;2;2;28;8.0;neutral or dissatisfied
14452;44949;Male;Loyal Customer;37;Business travel;Eco;397;5;4;4;4;5;5;5;5;5;1;3;1;1;5;0;0.0;satisfied
14453;128321;Female;disloyal Customer;40;Business travel;Business;651;3;3;3;4;4;3;4;4;5;2;4;5;5;4;0;0.0;neutral or dissatisfied
14454;12403;Male;disloyal Customer;30;Business travel;Eco;127;4;2;4;3;3;4;3;3;4;4;3;4;4;3;0;0.0;neutral or dissatisfied
14455;84662;Male;Loyal Customer;30;Business travel;Business;2182;4;4;4;4;4;5;5;4;4;4;4;5;3;5;0;24.0;satisfied
14456;100355;Female;Loyal Customer;49;Personal Travel;Eco;1073;3;4;3;3;5;4;4;2;2;3;2;5;2;5;53;68.0;neutral or dissatisfied
14457;126464;Female;Loyal Customer;57;Business travel;Business;1788;2;2;2;2;3;5;5;4;4;4;4;3;4;5;0;12.0;satisfied
14458;119953;Female;Loyal Customer;47;Business travel;Business;1712;2;2;2;2;5;5;4;5;5;5;5;4;5;5;0;9.0;satisfied
14459;80533;Male;Loyal Customer;38;Personal Travel;Eco;1678;3;1;3;2;2;3;2;2;4;3;2;4;2;2;0;0.0;neutral or dissatisfied
14460;64179;Male;disloyal Customer;23;Business travel;Eco;1047;3;3;3;5;4;3;4;4;3;4;5;3;4;4;0;0.0;neutral or dissatisfied
14461;114753;Male;Loyal Customer;41;Business travel;Business;3197;1;1;1;1;4;5;4;4;4;4;4;3;4;3;0;0.0;satisfied
14462;47632;Male;Loyal Customer;27;Business travel;Business;2000;4;4;4;4;3;5;3;3;1;2;3;4;4;3;5;4.0;satisfied
14463;76021;Male;Loyal Customer;39;Business travel;Eco;237;4;2;2;2;4;4;4;4;2;1;4;4;4;4;30;32.0;neutral or dissatisfied
14464;966;Male;Loyal Customer;17;Business travel;Business;2079;2;2;2;2;4;4;4;4;4;5;4;3;5;4;0;0.0;satisfied
14465;86271;Female;Loyal Customer;68;Personal Travel;Eco;226;3;4;0;5;4;5;4;4;4;0;5;5;4;5;16;11.0;neutral or dissatisfied
14466;75233;Female;Loyal Customer;62;Personal Travel;Eco;1726;2;4;2;1;2;3;4;1;1;2;1;3;1;4;61;60.0;neutral or dissatisfied
14467;111531;Female;Loyal Customer;37;Business travel;Business;2797;4;4;4;4;4;5;4;4;4;4;4;3;4;5;21;24.0;satisfied
14468;1189;Female;Loyal Customer;13;Personal Travel;Eco;354;4;3;4;4;1;4;1;1;1;5;3;2;3;1;2;7.0;neutral or dissatisfied
14469;113605;Female;Loyal Customer;47;Business travel;Eco;414;3;5;5;5;5;1;2;3;3;3;3;2;3;4;62;51.0;neutral or dissatisfied
14470;18600;Female;disloyal Customer;29;Business travel;Eco;262;1;0;1;1;2;1;2;2;4;4;5;5;4;2;11;1.0;neutral or dissatisfied
14471;113628;Female;Loyal Customer;49;Personal Travel;Eco;236;3;2;3;4;2;3;4;2;2;3;2;2;2;4;15;5.0;neutral or dissatisfied
14472;114562;Female;Loyal Customer;46;Personal Travel;Business;373;2;0;2;2;1;2;3;4;4;2;4;1;4;4;15;15.0;neutral or dissatisfied
14473;84951;Female;Loyal Customer;49;Business travel;Business;481;3;3;3;3;4;5;4;5;5;5;5;4;5;5;0;0.0;satisfied
14474;56080;Male;Loyal Customer;30;Personal Travel;Eco;2586;3;3;3;2;3;2;2;5;5;4;1;2;3;2;13;16.0;neutral or dissatisfied
14475;103930;Female;Loyal Customer;43;Business travel;Business;3216;2;2;2;2;2;4;4;4;4;5;4;5;4;3;11;4.0;satisfied
14476;127385;Male;Loyal Customer;51;Business travel;Business;1821;3;3;3;3;4;4;5;3;3;3;3;4;3;5;0;0.0;satisfied
14477;27846;Female;Loyal Customer;70;Personal Travel;Eco;909;2;2;2;2;2;2;2;5;5;2;5;3;5;4;0;0.0;neutral or dissatisfied
14478;84934;Male;Loyal Customer;69;Personal Travel;Eco;516;2;1;2;4;4;2;4;4;1;3;3;4;3;4;8;0.0;neutral or dissatisfied
14479;17514;Female;disloyal Customer;27;Business travel;Eco;241;3;0;3;2;3;3;2;3;5;2;1;1;3;3;0;0.0;neutral or dissatisfied
14480;44024;Male;disloyal Customer;35;Business travel;Eco;802;1;2;2;3;4;2;4;4;3;4;3;1;4;4;48;50.0;neutral or dissatisfied
14481;112106;Male;Loyal Customer;54;Personal Travel;Eco;1062;2;1;2;2;4;2;4;4;1;4;3;4;3;4;3;0.0;neutral or dissatisfied
14482;82592;Female;Loyal Customer;47;Business travel;Eco;528;3;4;5;4;5;2;3;3;3;3;3;4;3;2;0;0.0;neutral or dissatisfied
14483;33069;Male;Loyal Customer;50;Personal Travel;Eco;216;2;0;2;5;1;2;1;1;3;3;5;3;5;1;0;0.0;neutral or dissatisfied
14484;63344;Male;disloyal Customer;21;Business travel;Eco;447;2;2;2;2;3;2;2;3;4;2;1;4;2;3;18;11.0;neutral or dissatisfied
14485;80384;Female;Loyal Customer;43;Business travel;Eco;422;4;5;5;5;4;1;4;4;4;4;4;2;4;5;1;0.0;satisfied
14486;17195;Female;Loyal Customer;28;Personal Travel;Eco Plus;643;1;5;1;3;4;1;4;4;4;3;5;4;4;4;2;0.0;neutral or dissatisfied
14487;107666;Male;disloyal Customer;22;Business travel;Business;466;4;0;5;4;3;5;3;3;4;4;5;3;4;3;13;18.0;satisfied
14488;16195;Male;Loyal Customer;57;Personal Travel;Eco;212;3;2;3;1;2;3;2;2;3;2;2;3;1;2;0;0.0;neutral or dissatisfied
14489;73776;Male;Loyal Customer;42;Personal Travel;Eco;192;3;5;0;3;4;0;4;4;3;4;4;3;5;4;0;0.0;neutral or dissatisfied
14490;43460;Male;Loyal Customer;22;Business travel;Business;2561;5;5;5;5;4;4;4;4;4;2;2;3;1;4;0;0.0;satisfied
14491;69644;Male;Loyal Customer;49;Business travel;Business;3187;2;2;2;2;5;4;5;4;4;4;4;3;4;4;0;0.0;satisfied
14492;93705;Male;disloyal Customer;39;Business travel;Eco;689;4;4;4;3;4;4;4;4;4;5;3;1;2;4;0;0.0;neutral or dissatisfied
14493;19772;Male;Loyal Customer;59;Personal Travel;Business;578;4;4;4;2;2;5;5;1;1;4;1;5;1;3;20;21.0;neutral or dissatisfied
14494;4686;Male;Loyal Customer;58;Personal Travel;Eco;489;0;3;0;4;1;0;1;1;2;1;3;4;3;1;0;0.0;satisfied
14495;119640;Female;Loyal Customer;55;Business travel;Business;3714;5;5;5;5;2;4;4;5;5;5;5;4;5;5;0;0.0;satisfied
14496;122707;Female;Loyal Customer;45;Business travel;Eco;813;2;1;1;1;1;4;3;2;2;2;2;3;2;1;0;0.0;neutral or dissatisfied
14497;129776;Female;Loyal Customer;26;Personal Travel;Eco;421;2;2;2;4;3;2;3;3;3;2;4;1;4;3;125;126.0;neutral or dissatisfied
14498;57521;Female;Loyal Customer;47;Business travel;Business;3483;4;4;4;4;4;5;4;5;5;5;5;5;5;3;3;3.0;satisfied
14499;97241;Male;Loyal Customer;50;Business travel;Business;3858;0;0;0;1;2;4;5;2;2;2;2;3;2;3;0;0.0;satisfied
14500;1601;Female;Loyal Customer;45;Personal Travel;Eco;140;3;5;3;2;2;2;3;4;4;3;4;4;4;4;31;24.0;neutral or dissatisfied
14501;90609;Male;Loyal Customer;54;Business travel;Business;3666;4;4;4;4;2;4;5;4;4;4;4;3;4;5;0;3.0;satisfied
14502;83605;Male;disloyal Customer;37;Business travel;Eco;409;2;4;2;3;4;2;4;4;3;5;3;1;3;4;0;0.0;neutral or dissatisfied
14503;45003;Female;Loyal Customer;35;Business travel;Eco;235;4;3;3;3;4;4;4;4;5;1;2;3;4;4;0;3.0;satisfied
14504;45074;Female;disloyal Customer;36;Business travel;Eco Plus;342;3;3;3;3;3;3;4;3;4;3;5;5;4;3;0;5.0;neutral or dissatisfied
14505;17277;Male;Loyal Customer;43;Business travel;Eco Plus;1092;2;3;3;3;2;2;2;2;1;5;3;3;3;2;0;0.0;neutral or dissatisfied
14506;59511;Male;Loyal Customer;50;Business travel;Business;1815;3;3;3;3;4;4;4;4;4;4;4;3;4;4;1;0.0;satisfied
14507;84609;Male;disloyal Customer;10;Business travel;Business;669;5;0;5;4;2;5;1;2;3;3;4;5;5;2;0;0.0;satisfied
14508;64964;Female;Loyal Customer;59;Business travel;Eco;190;4;4;3;3;2;4;1;4;4;4;4;5;4;2;0;0.0;satisfied
14509;99546;Male;disloyal Customer;23;Business travel;Business;829;5;0;5;2;1;5;3;1;4;2;5;5;4;1;0;1.0;satisfied
14510;111324;Female;Loyal Customer;51;Business travel;Eco;283;2;1;4;1;4;2;1;2;2;2;2;1;2;3;29;30.0;neutral or dissatisfied
14511;46810;Female;disloyal Customer;24;Business travel;Eco;844;4;4;4;3;5;4;2;5;3;2;3;3;1;5;39;50.0;satisfied
14512;38375;Male;Loyal Customer;21;Personal Travel;Eco;1180;3;5;3;1;3;3;3;3;3;4;5;5;4;3;0;26.0;neutral or dissatisfied
14513;15035;Female;Loyal Customer;45;Business travel;Business;3019;5;5;5;5;3;3;3;4;4;5;4;4;4;2;0;0.0;satisfied
14514;48750;Female;Loyal Customer;39;Business travel;Business;86;3;1;1;1;1;3;3;1;1;1;3;1;1;1;75;79.0;neutral or dissatisfied
14515;82877;Female;Loyal Customer;24;Business travel;Business;594;2;4;4;4;2;2;2;2;3;5;3;4;3;2;37;53.0;neutral or dissatisfied
14516;2149;Male;Loyal Customer;27;Business travel;Business;685;4;4;4;4;5;5;5;5;5;2;4;4;4;5;0;0.0;satisfied
14517;90441;Female;disloyal Customer;23;Business travel;Business;240;0;0;0;4;1;0;1;1;3;5;5;3;4;1;0;11.0;satisfied
14518;31193;Female;disloyal Customer;33;Business travel;Eco;628;2;4;2;3;3;2;3;3;3;1;3;3;1;3;0;0.0;neutral or dissatisfied
14519;7161;Male;disloyal Customer;39;Business travel;Business;139;4;5;5;2;4;5;3;4;5;2;4;5;5;4;0;0.0;satisfied
14520;18827;Female;Loyal Customer;20;Business travel;Business;2652;1;1;1;1;4;4;4;4;2;4;3;1;4;4;0;0.0;satisfied
14521;68278;Female;Loyal Customer;50;Business travel;Eco Plus;432;3;3;1;3;3;3;3;3;3;3;3;2;3;4;0;0.0;neutral or dissatisfied
14522;27032;Female;Loyal Customer;46;Business travel;Eco Plus;954;3;2;2;2;3;4;3;3;3;3;3;3;3;3;7;0.0;satisfied
14523;89804;Female;Loyal Customer;46;Business travel;Business;1792;5;5;5;5;2;4;5;4;4;4;4;5;4;5;0;0.0;satisfied
14524;120339;Male;Loyal Customer;68;Business travel;Business;3534;1;1;1;1;5;4;5;5;5;5;5;5;5;4;0;0.0;satisfied
14525;59577;Female;Loyal Customer;39;Business travel;Business;965;3;3;3;3;4;5;5;5;5;5;5;4;5;4;0;0.0;satisfied
14526;126844;Male;Loyal Customer;31;Business travel;Eco;2296;1;5;5;5;1;1;1;1;2;4;4;3;4;1;9;2.0;neutral or dissatisfied
14527;43837;Male;disloyal Customer;33;Business travel;Eco;174;1;0;1;2;4;1;4;4;3;3;5;3;2;4;0;9.0;neutral or dissatisfied
14528;95642;Female;Loyal Customer;22;Personal Travel;Eco Plus;484;4;5;4;3;4;4;4;4;2;5;5;1;4;4;4;2.0;satisfied
14529;112852;Female;Loyal Customer;22;Business travel;Business;715;5;5;5;5;2;2;2;2;4;4;5;3;5;2;12;0.0;satisfied
14530;3679;Female;Loyal Customer;52;Business travel;Business;431;4;5;5;5;4;3;2;4;4;4;4;3;4;2;6;0.0;neutral or dissatisfied
14531;60419;Male;Loyal Customer;54;Business travel;Business;2913;4;4;4;4;4;4;4;4;4;4;4;4;4;4;26;9.0;satisfied
14532;114825;Female;Loyal Customer;54;Business travel;Business;342;1;1;1;1;2;5;4;4;4;4;4;3;4;5;0;0.0;satisfied
14533;89422;Female;Loyal Customer;37;Business travel;Eco;151;1;4;4;4;1;2;1;1;1;3;4;4;4;1;0;0.0;neutral or dissatisfied
14534;116831;Female;Loyal Customer;48;Business travel;Business;2848;4;4;4;4;2;5;4;5;5;5;5;3;5;5;20;26.0;satisfied
14535;50528;Male;Loyal Customer;39;Personal Travel;Eco;250;5;4;5;4;1;5;1;1;4;5;4;3;5;1;0;0.0;satisfied
14536;122406;Male;Loyal Customer;14;Personal Travel;Eco Plus;529;1;4;1;3;1;1;1;1;3;4;5;4;5;1;12;3.0;neutral or dissatisfied
14537;96616;Female;Loyal Customer;36;Business travel;Business;3058;2;5;2;2;5;4;5;4;4;4;4;3;4;4;0;1.0;satisfied
14538;85372;Male;disloyal Customer;35;Business travel;Business;332;3;3;3;5;5;3;2;5;3;3;5;3;4;5;30;23.0;neutral or dissatisfied
14539;52957;Female;Loyal Customer;42;Business travel;Business;2306;2;2;2;2;5;5;5;3;3;4;3;5;3;5;0;0.0;satisfied
14540;70292;Female;Loyal Customer;43;Personal Travel;Eco;852;4;5;4;1;3;5;4;1;1;4;1;5;1;3;0;0.0;neutral or dissatisfied
14541;78266;Male;Loyal Customer;23;Personal Travel;Eco;903;2;4;2;3;2;2;2;2;5;5;2;3;4;2;7;0.0;neutral or dissatisfied
14542;108163;Female;Loyal Customer;60;Personal Travel;Eco;1105;1;4;1;3;5;3;1;2;2;1;2;4;2;3;20;0.0;neutral or dissatisfied
14543;366;Female;Loyal Customer;35;Business travel;Business;164;5;5;5;5;2;4;5;5;5;5;5;5;5;5;33;29.0;satisfied
14544;13765;Female;Loyal Customer;33;Business travel;Eco Plus;441;3;5;5;5;3;3;3;3;3;4;4;4;4;3;0;0.0;neutral or dissatisfied
14545;27705;Male;Loyal Customer;29;Personal Travel;Eco Plus;1107;3;4;3;3;2;3;2;2;5;3;5;5;5;2;0;0.0;neutral or dissatisfied
14546;59408;Male;Loyal Customer;46;Personal Travel;Eco;2367;3;5;3;2;4;3;3;4;3;3;4;5;5;4;0;0.0;neutral or dissatisfied
14547;102587;Female;Loyal Customer;19;Business travel;Eco Plus;386;3;2;2;2;3;3;2;3;1;3;3;3;3;3;21;9.0;neutral or dissatisfied
14548;86239;Female;Loyal Customer;52;Personal Travel;Eco;306;0;1;0;3;5;4;3;3;3;0;3;4;3;4;0;0.0;satisfied
14549;61046;Female;Loyal Customer;55;Business travel;Business;1546;5;5;5;5;3;5;5;4;4;4;4;4;4;5;0;0.0;satisfied
14550;11485;Male;Loyal Customer;49;Personal Travel;Eco Plus;429;4;5;4;1;1;4;1;1;4;5;1;3;1;1;0;3.0;neutral or dissatisfied
14551;21278;Male;disloyal Customer;25;Business travel;Eco;620;1;0;1;1;2;1;2;2;4;4;4;4;3;2;103;75.0;neutral or dissatisfied
14552;77905;Female;Loyal Customer;30;Personal Travel;Eco;456;0;2;0;3;3;0;3;3;3;1;4;3;4;3;3;0.0;satisfied
14553;7873;Male;Loyal Customer;40;Business travel;Business;2874;1;1;1;1;3;5;4;4;4;4;4;4;4;5;8;13.0;satisfied
14554;7714;Female;Loyal Customer;38;Business travel;Business;1870;5;5;5;5;3;5;5;5;5;4;5;4;5;4;0;0.0;satisfied
14555;67478;Male;Loyal Customer;43;Personal Travel;Eco;592;1;3;1;1;3;1;3;3;1;3;1;4;5;3;2;0.0;neutral or dissatisfied
14556;125415;Female;Loyal Customer;47;Business travel;Business;735;2;2;2;2;4;5;5;2;2;2;2;3;2;5;0;0.0;satisfied
14557;95808;Male;Loyal Customer;10;Personal Travel;Eco;920;1;4;2;3;2;2;2;2;1;2;3;4;3;2;7;0.0;neutral or dissatisfied
14558;78567;Female;Loyal Customer;40;Business travel;Business;630;1;1;1;1;3;5;5;3;3;3;3;4;3;3;0;0.0;satisfied
14559;118645;Male;Loyal Customer;57;Business travel;Eco;304;1;3;3;3;1;1;1;1;3;2;2;1;2;1;23;38.0;neutral or dissatisfied
14560;74652;Female;Loyal Customer;40;Personal Travel;Eco;1438;4;4;4;4;5;4;4;5;5;2;5;5;4;5;0;0.0;neutral or dissatisfied
14561;123924;Male;Loyal Customer;51;Personal Travel;Eco;544;4;4;4;4;4;4;4;4;3;3;5;3;1;4;53;31.0;neutral or dissatisfied
14562;114593;Female;Loyal Customer;59;Business travel;Business;333;3;5;5;5;1;4;3;3;3;3;3;3;3;4;0;0.0;neutral or dissatisfied
14563;76553;Male;Loyal Customer;18;Business travel;Business;3602;2;2;2;2;2;2;2;2;5;2;5;4;4;2;0;0.0;satisfied
14564;128164;Female;Loyal Customer;18;Business travel;Eco;1849;1;5;5;5;1;2;3;1;4;2;3;4;4;1;3;0.0;neutral or dissatisfied
14565;59812;Male;disloyal Customer;31;Business travel;Business;937;1;1;1;3;5;1;5;5;1;3;4;1;3;5;0;0.0;neutral or dissatisfied
14566;67597;Female;Loyal Customer;42;Business travel;Eco;1464;1;4;4;4;4;3;4;1;1;1;1;1;1;4;0;2.0;neutral or dissatisfied
14567;97103;Female;Loyal Customer;43;Business travel;Business;1521;2;5;5;5;1;3;4;2;2;2;2;3;2;4;4;0.0;neutral or dissatisfied
14568;116608;Female;Loyal Customer;25;Business travel;Business;447;2;2;2;2;4;4;4;4;5;4;4;4;5;4;19;14.0;satisfied
14569;50103;Female;Loyal Customer;39;Business travel;Eco;373;5;1;1;1;5;5;5;5;4;2;1;3;4;5;0;0.0;satisfied
14570;28432;Male;Loyal Customer;41;Business travel;Business;2496;1;1;1;1;5;4;4;4;1;3;3;4;3;4;10;0.0;satisfied
14571;58857;Female;Loyal Customer;32;Business travel;Business;888;3;2;3;3;4;4;4;4;3;3;4;4;4;4;23;1.0;satisfied
14572;82070;Male;disloyal Customer;44;Business travel;Business;1276;1;1;1;2;3;1;3;3;3;4;5;3;4;3;0;0.0;neutral or dissatisfied
14573;1758;Female;Loyal Customer;48;Business travel;Eco Plus;327;3;3;3;3;3;1;2;3;3;3;3;3;3;3;32;31.0;neutral or dissatisfied
14574;9887;Male;Loyal Customer;32;Business travel;Business;508;3;5;3;3;4;4;4;4;5;2;4;4;5;4;0;0.0;satisfied
14575;68127;Male;Loyal Customer;34;Personal Travel;Eco;868;3;3;3;2;1;3;1;1;3;2;3;2;2;1;0;0.0;neutral or dissatisfied
14576;58746;Female;Loyal Customer;56;Business travel;Business;3185;2;2;2;2;2;5;5;3;3;4;3;3;3;5;3;0.0;satisfied
14577;15882;Male;Loyal Customer;19;Personal Travel;Eco;489;2;0;4;2;1;4;3;1;5;2;4;5;5;1;2;0.0;neutral or dissatisfied
14578;29998;Female;disloyal Customer;23;Business travel;Eco;261;3;1;3;4;1;3;1;1;3;2;3;2;3;1;28;33.0;neutral or dissatisfied
14579;14891;Male;Loyal Customer;49;Business travel;Business;296;4;4;4;4;4;5;1;5;5;5;5;2;5;3;0;0.0;satisfied
14580;90019;Male;Loyal Customer;57;Business travel;Business;1127;4;4;2;4;4;5;4;4;4;5;4;4;4;4;0;0.0;satisfied
14581;6721;Male;Loyal Customer;53;Personal Travel;Eco;258;3;4;3;3;3;3;3;3;3;5;3;3;4;3;18;16.0;neutral or dissatisfied
14582;9622;Male;Loyal Customer;41;Business travel;Business;3602;0;0;0;1;2;4;4;5;5;5;5;3;5;5;1;0.0;satisfied
14583;51305;Male;Loyal Customer;25;Business travel;Eco Plus;373;2;4;1;4;2;2;1;2;3;2;4;2;4;2;0;5.0;neutral or dissatisfied
14584;26098;Male;Loyal Customer;18;Personal Travel;Eco;591;2;5;2;3;3;2;3;3;3;2;4;3;4;3;0;0.0;neutral or dissatisfied
14585;118832;Female;Loyal Customer;62;Business travel;Eco Plus;369;3;1;1;1;3;3;3;3;3;3;3;1;3;4;15;10.0;neutral or dissatisfied
14586;94395;Female;disloyal Customer;24;Business travel;Business;458;5;0;5;4;5;5;5;5;5;3;4;5;4;5;6;4.0;satisfied
14587;59707;Female;Loyal Customer;7;Personal Travel;Eco;787;2;5;2;3;4;2;4;4;4;3;4;4;4;4;0;0.0;neutral or dissatisfied
14588;109810;Male;Loyal Customer;57;Business travel;Business;3641;2;1;2;2;2;5;5;4;4;4;4;4;4;4;69;64.0;satisfied
14589;61406;Female;Loyal Customer;7;Personal Travel;Eco;679;2;4;2;1;4;2;1;4;3;5;5;2;5;4;16;8.0;neutral or dissatisfied
14590;123960;Male;Loyal Customer;33;Personal Travel;Business;184;3;4;3;3;1;3;1;1;3;2;4;4;3;1;11;13.0;neutral or dissatisfied
14591;91623;Male;Loyal Customer;58;Business travel;Business;1199;4;4;4;4;3;3;4;4;4;4;4;2;4;2;0;0.0;neutral or dissatisfied
14592;125472;Male;Loyal Customer;11;Personal Travel;Eco;2845;2;5;2;1;3;2;3;3;5;3;4;5;5;3;0;0.0;neutral or dissatisfied
14593;80789;Female;disloyal Customer;27;Business travel;Eco;484;2;4;2;4;2;2;2;2;3;4;3;2;4;2;0;0.0;neutral or dissatisfied
14594;53498;Male;Loyal Customer;33;Personal Travel;Eco;2253;3;5;2;3;2;4;2;3;4;5;5;2;4;2;0;8.0;neutral or dissatisfied
14595;83472;Male;Loyal Customer;26;Business travel;Business;1900;3;4;4;4;3;3;3;3;2;3;4;1;4;3;0;0.0;neutral or dissatisfied
14596;40890;Male;Loyal Customer;43;Personal Travel;Eco;501;2;5;2;5;3;2;3;3;4;1;3;3;5;3;9;17.0;neutral or dissatisfied
14597;98452;Female;Loyal Customer;35;Business travel;Business;2031;4;4;4;4;4;4;4;5;5;5;5;4;5;4;0;0.0;satisfied
14598;3555;Male;Loyal Customer;43;Business travel;Business;2136;0;0;0;1;3;5;5;5;5;5;5;4;5;4;0;0.0;satisfied
14599;238;Female;Loyal Customer;39;Business travel;Business;719;2;2;3;2;3;5;5;5;5;5;5;3;5;3;82;89.0;satisfied
14600;105300;Male;disloyal Customer;10;Business travel;Eco;967;3;2;2;3;5;2;2;5;3;1;3;3;3;5;29;26.0;neutral or dissatisfied
14601;50791;Male;Loyal Customer;48;Personal Travel;Eco;86;1;3;1;3;4;1;4;4;3;2;3;2;4;4;0;4.0;neutral or dissatisfied
14602;22406;Female;Loyal Customer;57;Business travel;Eco;143;4;2;2;2;2;1;4;3;3;4;3;3;3;3;0;0.0;satisfied
14603;23581;Male;Loyal Customer;47;Personal Travel;Eco;792;1;5;1;2;4;1;3;4;4;4;4;3;4;4;0;8.0;neutral or dissatisfied
14604;105915;Male;Loyal Customer;26;Personal Travel;Eco;283;2;5;2;2;2;2;2;2;4;2;5;4;5;2;0;0.0;neutral or dissatisfied
14605;61207;Female;Loyal Customer;54;Business travel;Business;2518;4;4;4;4;4;4;5;5;5;4;5;5;5;4;25;44.0;satisfied
14606;76465;Male;Loyal Customer;36;Personal Travel;Business;547;1;4;1;3;5;3;4;2;2;1;2;4;2;1;0;0.0;neutral or dissatisfied
14607;26706;Male;Loyal Customer;12;Personal Travel;Eco;515;2;4;2;5;5;2;5;5;1;2;5;4;5;5;0;0.0;neutral or dissatisfied
14608;126402;Female;Loyal Customer;46;Business travel;Business;328;0;0;0;1;5;5;5;2;2;2;2;5;2;4;0;10.0;satisfied
14609;122946;Female;Loyal Customer;41;Business travel;Business;507;3;3;3;3;3;5;4;5;5;4;5;5;5;4;0;0.0;satisfied
14610;105256;Male;Loyal Customer;47;Business travel;Business;2106;3;3;3;3;4;5;5;2;2;2;2;5;2;3;0;0.0;satisfied
14611;47478;Male;Loyal Customer;13;Personal Travel;Eco;532;2;4;2;4;3;2;2;3;3;5;4;4;5;3;0;0.0;neutral or dissatisfied
14612;66312;Male;Loyal Customer;32;Business travel;Eco;852;4;2;2;2;4;4;4;4;3;4;3;5;5;4;40;29.0;satisfied
14613;67774;Female;Loyal Customer;35;Business travel;Eco;1242;3;1;1;1;3;3;3;3;2;1;1;1;1;3;0;0.0;neutral or dissatisfied
14614;35657;Female;disloyal Customer;29;Business travel;Eco;778;1;1;1;3;1;1;1;5;2;3;5;1;1;1;103;120.0;neutral or dissatisfied
14615;1423;Male;Loyal Customer;60;Business travel;Business;102;0;4;0;4;4;5;4;3;3;3;3;4;3;4;0;0.0;satisfied
14616;70378;Female;Loyal Customer;60;Business travel;Business;1562;2;4;4;4;4;4;4;2;2;2;2;2;2;4;0;0.0;neutral or dissatisfied
14617;16814;Male;disloyal Customer;18;Business travel;Eco;645;4;0;4;3;5;4;3;5;4;1;5;1;5;5;0;1.0;satisfied
14618;105293;Female;Loyal Customer;54;Business travel;Business;738;4;4;4;4;4;4;4;4;4;4;4;4;4;5;0;0.0;satisfied
14619;72384;Male;disloyal Customer;32;Business travel;Business;929;2;2;2;5;1;2;1;1;3;4;5;5;4;1;1;9.0;neutral or dissatisfied
14620;4453;Female;Loyal Customer;18;Personal Travel;Eco Plus;762;3;3;3;3;5;3;5;5;3;2;2;4;3;5;0;8.0;neutral or dissatisfied
14621;30075;Male;Loyal Customer;27;Personal Travel;Eco;548;5;3;5;4;2;5;2;2;3;1;3;4;3;2;0;5.0;satisfied
14622;92345;Female;Loyal Customer;24;Business travel;Business;2556;3;5;5;5;3;3;3;3;4;4;1;1;1;3;0;0.0;neutral or dissatisfied
14623;49447;Female;Loyal Customer;35;Business travel;Eco;109;2;5;5;5;2;2;2;2;2;5;3;4;4;2;0;0.0;satisfied
14624;11163;Male;Loyal Customer;9;Personal Travel;Eco;224;4;5;0;3;3;0;3;3;5;2;5;4;5;3;62;68.0;neutral or dissatisfied
14625;20386;Female;Loyal Customer;46;Business travel;Eco;588;5;5;5;5;1;1;2;5;5;5;5;2;5;5;0;0.0;satisfied
14626;55660;Female;Loyal Customer;16;Personal Travel;Eco Plus;315;4;4;4;1;5;4;5;5;5;4;5;5;4;5;0;0.0;neutral or dissatisfied
14627;35438;Female;Loyal Customer;43;Personal Travel;Eco;1056;2;4;2;3;4;4;5;3;3;2;3;3;3;4;0;0.0;neutral or dissatisfied
14628;65333;Female;Loyal Customer;28;Business travel;Business;2627;5;5;5;5;2;2;2;2;4;5;4;5;5;2;6;10.0;satisfied
14629;92808;Female;Loyal Customer;51;Business travel;Business;1587;2;2;2;2;2;4;5;5;5;5;5;3;5;5;1;44.0;satisfied
14630;10048;Female;disloyal Customer;34;Business travel;Business;326;3;3;3;5;2;3;2;2;3;2;4;5;5;2;0;0.0;neutral or dissatisfied
14631;65982;Male;Loyal Customer;32;Personal Travel;Eco;1372;1;5;1;4;1;4;4;3;3;4;5;4;3;4;141;116.0;neutral or dissatisfied
14632;88078;Male;Loyal Customer;55;Business travel;Business;406;5;5;5;5;2;5;4;4;4;4;4;5;4;3;2;0.0;satisfied
14633;28592;Male;Loyal Customer;44;Business travel;Eco Plus;2562;4;1;3;1;4;4;4;4;1;5;3;1;5;4;0;0.0;satisfied
14634;23606;Female;Loyal Customer;26;Personal Travel;Eco;589;1;4;1;4;3;1;2;3;4;4;4;4;4;3;0;0.0;neutral or dissatisfied
14635;124208;Male;Loyal Customer;57;Business travel;Eco;676;2;1;1;1;2;2;2;2;3;5;3;3;3;2;0;0.0;neutral or dissatisfied
14636;36835;Male;Loyal Customer;39;Business travel;Business;369;5;5;5;5;4;2;1;4;4;4;4;3;4;4;0;0.0;satisfied
